,1_F,1_I,1_M,2,3,4,5,6,7,8,Rings
88,1.0,0.0,0.0,0.5202702702702703,0.5042016806722689,0.11504424778761063,0.18239773330972198,0.1476126429051782,0.14944042132982224,0.1629297458893872,9
89,1.0,0.0,0.0,0.6756756756756757,0.6638655462184875,0.14159292035398233,0.3454931822206481,0.21015467383994618,0.30348913759052004,0.32735426008968616,12
90,0.0,0.0,1.0,0.6621621621621621,0.6218487394957983,0.11946902654867259,0.28670090313440766,0.22864828513786148,0.21988150098749176,0.2526158445440957,15
91,0.0,0.0,1.0,0.6486486486486487,0.6470588235294118,0.13274336283185842,0.2666902780237294,0.2057834566240753,0.20013166556945355,0.2575984055804684,12
92,0.0,0.0,1.0,0.7027027027027027,0.689075630252101,0.15486725663716813,0.39419160616256416,0.26933422999327505,0.3337722185648453,0.3871449925261585,13
93,1.0,0.0,0.0,0.7432432432432433,0.7394957983193278,0.14601769911504428,0.4462546484859217,0.34028244788164086,0.4180381830151415,0.3871449925261585,10
94,0.0,0.0,1.0,0.8378378378378378,0.8487394957983194,0.168141592920354,0.5284221710642819,0.3947545393409549,0.45029624753127057,0.4818136522172397,15
95,0.0,0.0,1.0,0.7972972972972974,0.8067226890756304,0.17256637168141595,0.5680892509296972,0.3863483523873571,0.5102040816326531,0.47683109118086703,14
96,0.0,0.0,1.0,0.6216216216216216,0.638655462184874,0.13274336283185842,0.25606516734549317,0.18022864828513785,0.18169848584595127,0.247633283507723,9
97,0.0,0.0,1.0,0.5337837837837838,0.5378151260504203,0.11504424778761063,0.18452275544536922,0.1432414256893073,0.17314022383146807,0.14299950174389636,8
98,0.0,0.0,1.0,0.5337837837837838,0.5294117647058824,0.11504424778761063,0.1843456702673986,0.13449899125756556,0.17445687952600394,0.1629297458893872,7
99,1.0,0.0,0.0,0.5405405405405405,0.5378151260504203,0.11061946902654868,0.20417921020010624,0.1859448554135844,0.11125740618828177,0.15296462381664178,10
100,0.0,1.0,0.0,0.3851351351351351,0.35294117647058826,0.084070796460177,0.08128209668850717,0.06993947545393409,0.05990783410138248,0.07324364723467863,7
101,0.0,0.0,1.0,0.641891891891892,0.638655462184874,0.12831858407079647,0.29785726934655565,0.2199058507061197,0.25148123765635283,0.2526158445440957,15
102,0.0,0.0,1.0,0.6148648648648649,0.638655462184874,0.14159292035398233,0.31202408358420397,0.21183591123066575,0.21527320605661618,0.3323368211260589,15
103,0.0,0.0,1.0,0.6148648648648649,0.6050420168067226,0.12389380530973454,0.25571099698955196,0.20813718897108271,0.21988150098749176,0.20279023418036873,10
104,0.0,0.0,1.0,0.7162162162162162,0.6974789915966386,0.14159292035398233,0.4149105719851248,0.3338937457969065,0.3159973666886109,0.3423019431988042,12
105,1.0,0.0,0.0,0.6013513513513513,0.5966386554621849,0.13716814159292037,0.2567735080573756,0.19502353732347005,0.24094799210006582,0.23268560039860492,12
106,1.0,0.0,0.0,0.6351351351351352,0.6302521008403361,0.14601769911504428,0.2833362847529662,0.19670477471418962,0.24028966425279788,0.2775286497259592,11
107,1.0,0.0,0.0,0.5743243243243243,0.5798319327731093,0.11061946902654868,0.23570037187887372,0.17484868863483524,0.17248189598420013,0.21773791728948683,10
108,1.0,0.0,0.0,0.5878378378378378,0.5630252100840337,0.11946902654867259,0.22365857977687265,0.1546738399462004,0.23502304147465436,0.19780767314399605,9
109,1.0,0.0,0.0,0.48648648648648646,0.5714285714285715,0.09292035398230089,0.12803258367274659,0.09078681909885676,0.1283739302172482,0.1280518186347783,9
110,0.0,0.0,1.0,0.5675675675675675,0.5714285714285715,0.11061946902654868,0.19107490703028154,0.15904505716207126,0.17643186306780775,0.15296462381664178,9
111,0.0,0.0,1.0,0.5270270270270271,0.5126050420168068,0.09292035398230089,0.1519390826987781,0.11499663752521855,0.14022383146807108,0.17289486796213255,9
112,0.0,1.0,0.0,0.48648648648648646,0.44537815126050423,0.07079646017699116,0.11705330263856915,0.0991930060524546,0.08294930875576036,0.1031390134529148,9
113,0.0,0.0,1.0,0.47297297297297297,0.4957983193277311,0.09292035398230089,0.13848060917301222,0.08675184936112978,0.08229098090849242,0.1629297458893872,9
114,1.0,0.0,0.0,0.6351351351351352,0.5966386554621849,0.11061946902654868,0.24490880113334512,0.19939475453934094,0.19157340355497035,0.20777279521674144,11
115,1.0,0.0,0.0,0.6148648648648649,0.6050420168067226,0.1017699115044248,0.20878342482734194,0.15601882985877605,0.20803159973666885,0.17787742899850525,11
116,1.0,0.0,0.0,0.5608108108108107,0.5378151260504203,0.11946902654867259,0.2162210023021073,0.17114996637525218,0.13364055299539168,0.21773791728948683,11
117,0.0,0.0,1.0,0.49324324324324326,0.47899159663865554,0.09292035398230089,0.1416681423764831,0.0870880968392737,0.12508229098090848,0.1629297458893872,10
118,1.0,0.0,0.0,0.6554054054054055,0.6302521008403361,0.13274336283185842,0.31184699840623337,0.2323470073974445,0.2258064516129032,0.3074240159441954,9
119,0.0,0.0,1.0,0.445945945945946,0.42016806722689076,0.0752212389380531,0.0915530370108022,0.07632817753866845,0.07768268597761684,0.08320876930742403,8
120,1.0,0.0,0.0,0.5337837837837838,0.5210084033613446,0.09292035398230089,0.1482202939613954,0.1089441829186281,0.1356155365371955,0.1380169407075237,9
121,0.0,1.0,0.0,0.4189189189189189,0.40336134453781514,0.0752212389380531,0.08907384451921374,0.06859448554135843,0.07504937458854509,0.08320876930742403,7
122,1.0,0.0,0.0,0.5945945945945946,0.6218487394957983,0.12389380530973454,0.2705861519390827,0.20376597175521183,0.22646477946017113,0.2526158445440957,14
123,0.0,0.0,1.0,0.39864864864864863,0.35294117647058826,0.06637168141592921,0.07508411545953603,0.05985205110961667,0.06649111257406187,0.06826108619830594,6
124,0.0,1.0,0.0,0.3851351351351351,0.3781512605042018,0.07079646017699116,0.061448556755799535,0.05379959650302622,0.06583278472679394,0.06826108619830594,6
125,0.0,1.0,0.0,0.26351351351351354,0.23529411764705885,0.05309734513274337,0.025146095271825746,0.018493611297915265,0.03028308097432521,0.028400597907324368,5
126,0.0,1.0,0.0,0.4054054054054054,0.36974789915966394,0.07964601769911504,0.08358420400212502,0.07162071284465366,0.07109940750493746,0.06826108619830594,6
127,0.0,1.0,0.0,0.4189189189189189,0.3949579831932773,0.0752212389380531,0.08801133345139012,0.07464694014794888,0.07965766951942066,0.07822620827105134,8
128,0.0,0.0,1.0,0.8445945945945946,0.8067226890756304,0.14159292035398233,0.6104126084646715,0.4229993275050437,0.34628044766293614,0.5366218236173395,19
129,0.0,0.0,1.0,0.8581081081081081,0.8151260504201682,0.14601769911504428,0.6931113865769435,0.5147948890383321,0.3429888084265964,0.7757847533632289,18
130,0.0,0.0,1.0,0.7027027027027027,0.7142857142857143,0.14601769911504428,0.4462546484859217,0.3244788164088769,0.3719552337063857,0.40707523667164924,17
131,1.0,0.0,0.0,0.49324324324324326,0.4957983193277311,0.11061946902654868,0.1421993979103949,0.11701412239408203,0.08229098090849242,0.12705530642750376,9
132,1.0,0.0,0.0,0.33783783783783783,0.3445378151260505,0.07964601769911504,0.06711528245085886,0.05648957632817754,0.04674127715602369,0.060288988540109625,7
133,0.0,1.0,0.0,0.3716216216216216,0.3445378151260505,0.084070796460177,0.0740216043917124,0.057162071284465356,0.07307439104674127,0.06626806178375687,7
134,0.0,1.0,0.0,0.25675675675675674,0.2436974789915967,0.057522123893805316,0.03382326899238534,0.026227303295225286,0.026333113890717574,0.02640757349277529,7
135,1.0,0.0,0.0,0.47297297297297297,0.4621848739495799,0.1017699115044248,0.14308482380024792,0.10928043039677202,0.10599078341013825,0.13353263577478827,8
136,1.0,0.0,0.0,0.3108108108108108,0.2941176470588236,0.07079646017699116,0.05454223481494599,0.04472091459314055,0.04476629361421988,0.046337817638266075,7
137,0.0,0.0,1.0,0.3648648648648648,0.33613445378151263,0.07964601769911504,0.07030281565432973,0.06254203093476798,0.03818301514154048,0.06128550074738416,9
138,1.0,0.0,0.0,0.445945945945946,0.45378151260504207,0.09734513274336284,0.12519922082521692,0.10087424344317417,0.08229098090849242,0.11509715994020929,9
139,0.0,0.0,1.0,0.4054054054054054,0.3865546218487395,0.084070796460177,0.08889675934124314,0.06388702084734364,0.07504937458854509,0.09068261086198307,9
140,1.0,0.0,0.0,0.6621621621621621,0.6554621848739496,0.13716814159292037,0.2918363732955551,0.22864828513786148,0.2699144173798551,0.24514200298953664,10
141,1.0,0.0,0.0,0.641891891891892,0.6638655462184875,0.12831858407079647,0.2617318930405525,0.19771351714862137,0.18828176431863064,0.26407573492775294,10
142,0.0,0.0,1.0,0.7770270270270271,0.7815126050420169,0.168141592920354,0.4754737028510714,0.3483523873570948,0.402238314680711,0.44344793223717,16
143,0.0,0.0,1.0,0.6554054054054055,0.6722689075630253,0.13716814159292037,0.28156543297326014,0.22797579018157363,0.24950625411454902,0.24015944195316397,11
144,0.0,0.0,1.0,0.5405405405405405,0.5378151260504203,0.11504424778761063,0.18257481848769255,0.13887020847343642,0.15273206056616195,0.16791230692575987,10
145,1.0,0.0,0.0,0.5608108108108107,0.546218487394958,0.11061946902654868,0.19373118469984063,0.16408876933422997,0.140882159315339,0.171898355754858,10
146,0.0,0.0,1.0,0.5202702702702703,0.4957983193277311,0.10619469026548674,0.18168939259783956,0.1499663752521856,0.14154048716260698,0.15445939212755358,10
147,0.0,1.0,0.0,0.27702702702702703,0.25210084033613445,0.07079646017699116,0.044271294492650964,0.034297242770679214,0.05069124423963133,0.04035874439461884,9
148,0.0,1.0,0.0,0.13513513513513511,0.12605042016806725,0.04867256637168142,0.010448025500265627,0.006388702084734365,0.007899934167215272,0.010961634280019934,5
149,0.0,1.0,0.0,0.1283783783783784,0.12605042016806725,0.084070796460177,0.009916769966353815,0.008069939475453933,0.00987491770901909,0.008470353761833584,4
150,0.0,0.0,1.0,0.6959459459459459,0.7058823529411765,0.12831858407079647,0.37223304409420926,0.2962340282447882,0.34430546412113233,0.3223716990533135,15
151,1.0,0.0,0.0,0.7162162162162162,0.7478991596638656,0.16371681415929204,0.39543120240835844,0.3147276395427034,0.3396971691902567,0.3323368211260589,9
152,1.0,0.0,0.0,0.7567567567567568,0.773109243697479,0.168141592920354,0.48503630246148394,0.33994620040349693,0.40092165898617504,0.4469357249626309,10
153,1.0,0.0,0.0,0.7162162162162162,0.7226890756302521,0.14159292035398233,0.37347264034000355,0.24815063887020844,0.30941408821593147,0.3522670652715496,10
154,1.0,0.0,0.0,0.6621621621621621,0.6638655462184875,0.11946902654867259,0.3493890561360014,0.25958305312710156,0.19618169848584593,0.3074240159441954,12
155,0.0,0.0,1.0,0.5945945945945946,0.5882352941176472,0.11504424778761063,0.25500265627766955,0.21452589105581707,0.1718235681369322,0.20777279521674144,10
156,1.0,0.0,0.0,0.6756756756756757,0.680672268907563,0.168141592920354,0.35133699309367805,0.2629455279085407,0.31863067807768264,0.33731938216243157,13
157,0.0,0.0,1.0,0.7702702702702704,0.7226890756302521,0.19026548672566373,0.5355055781831061,0.3665097511768662,0.3436471362738644,0.6312904833084207,16
158,1.0,0.0,0.0,0.6824324324324325,0.6722689075630253,0.1504424778761062,0.32070125730476357,0.2508406186953598,0.28044766293614215,0.2825112107623319,13
159,1.0,0.0,0.0,0.6756756756756757,0.680672268907563,0.14601769911504428,0.3973791393660351,0.20006724949562876,0.2343647136273864,0.4369706028898855,13
160,0.0,0.0,1.0,0.7162162162162162,0.689075630252101,0.14601769911504428,0.37329555516203294,0.28278412911903156,0.32521395655036206,0.33731938216243157,13
161,1.0,0.0,0.0,0.7162162162162162,0.7226890756302521,0.14159292035398233,0.4320878342482734,0.3557498318762609,0.33838051349572085,0.2775286497259592,13
162,0.0,0.0,1.0,0.722972972972973,0.7226890756302521,0.15486725663716813,0.44005666725695053,0.36516476126429054,0.39038841342988806,0.3423019431988042,12
163,1.0,0.0,0.0,0.8783783783783784,0.8487394957983194,0.18584070796460178,0.7575703913582433,0.43644922663080027,0.5233706385780118,1.0,18
164,1.0,0.0,0.0,0.7770270270270271,0.823529411764706,0.2035398230088496,0.6197981228971134,0.3762609280430397,0.38051349572086896,0.8106626806178377,16
165,0.0,0.0,1.0,0.8783783783783784,0.8655462184873949,0.168141592920354,0.9024260669381973,0.7192333557498319,0.6352863726135615,0.7209765819631292,14
166,1.0,0.0,0.0,0.8783783783783784,0.8739495798319327,0.15486725663716813,0.7515494953072429,0.5137861466039004,0.5938117182356814,0.8455406078724466,20
167,1.0,0.0,0.0,0.8175675675675677,0.8655462184873949,0.18141592920353983,0.6516734549318222,0.41963685272360457,0.5365371955233705,0.6462381664175388,20
168,0.0,0.0,1.0,0.8513513513513513,0.8487394957983194,0.1946902654867257,0.7009031344076501,0.5490921318090114,0.40552995391705066,0.7558545092177381,14
169,1.0,0.0,0.0,0.8175675675675677,0.773109243697479,0.15486725663716813,0.5725163803789622,0.34398117014122387,0.5378538512179064,0.6163428001993025,12
170,0.0,0.0,1.0,0.8378378378378378,0.8319327731092439,0.19026548672566373,0.6922259606870904,0.4784801613987895,0.7116524028966426,0.5864474339810664,14
171,1.0,0.0,0.0,0.6148648648648649,0.5714285714285715,0.12831858407079647,0.27377368514255357,0.20645595158036312,0.22185648452929557,0.2526158445440957,7
172,0.0,0.0,1.0,0.6081081081081081,0.638655462184874,0.13716814159292037,0.37648308836550376,0.32616005379959645,0.30612244897959184,0.2825112107623319,8
173,1.0,0.0,0.0,0.6013513513513513,0.5882352941176472,0.1017699115044248,0.2741278554984948,0.21452589105581707,0.2422646477946017,0.21773791728948683,8
174,0.0,1.0,0.0,0.21621621621621617,0.17647058823529413,0.03539823008849558,0.016291836373295555,0.011768661735036986,0.023041474654377878,0.01345291479820628,5
175,0.0,1.0,0.0,0.3851351351351351,0.3445378151260505,0.07964601769911504,0.06251106782362316,0.04270342972427706,0.04805793285055957,0.07324364723467863,7
176,0.0,1.0,0.0,0.32432432432432434,0.2605042016806723,0.05309734513274337,0.04356295378076855,0.03967720242098184,0.04871626069782751,0.03338315894369707,5
