,2,3,4,5,6,7,PRP
31,0.005394470667565745,0.03901553106212425,0.03997747747747748,0.51171875,0.23076923076923078,0.13636363636363635,368
32,0.022252191503708697,0.08003507014028056,0.1629129129129129,0.1171875,0.23076923076923078,0.13636363636363635,32
33,0.022252191503708697,0.08003507014028056,0.1629129129129129,0.1171875,0.23076923076923078,0.13636363636363635,63
34,0.026298044504383007,0.1620741482965932,0.32698323323323325,0.1171875,0.23076923076923078,0.13636363636363635,106
35,0.03169251517194875,0.1620741482965932,0.32698323323323325,0.1171875,0.23076923076923078,0.13636363636363635,208
36,0.022252191503708697,0.013652304609218437,0.03028028028028028,0.03125,0.019230769230769232,0.022727272727272728,20
37,0.022252191503708697,0.02930861723446894,0.06156156156156156,0.03125,0.019230769230769232,0.028409090909090908,29
38,0.022252191503708697,0.06062124248496994,0.12412412412412413,0.03125,0.019230769230769232,0.028409090909090908,71
39,0.022252191503708697,0.02930861723446894,0.06156156156156156,0.03125,0.057692307692307696,0.028409090909090908,26
40,0.022252191503708697,0.02930861723446894,0.12412412412412413,0.03125,0.057692307692307696,0.028409090909090908,36
41,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.03125,0.057692307692307696,0.028409090909090908,40
42,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.03125,0.057692307692307696,0.03409090909090909,52
43,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.03125,0.057692307692307696,0.03409090909090909,60
44,0.0782198246797033,0.02930861723446894,0.1866866866866867,0.03515625,0.057692307692307696,0.06818181818181818,72
45,0.0782198246797033,0.02930861723446894,0.12412412412412413,0.03515625,0.057692307692307696,0.06818181818181818,72
46,0.5347269049224544,0.014028056112224449,0.007007007007007007,0.03125,0.019230769230769232,0.005681818181818182,18
47,0.5347269049224544,0.02930861723446894,0.0772022022022022,0.0,0.019230769230769232,0.005681818181818182,20
48,0.2043155765340526,0.014028056112224449,0.12412412412412413,0.015625,0.019230769230769232,0.028409090909090908,40
49,0.12339851652056642,0.014028056112224449,0.12412412412412413,0.03125,0.019230769230769232,0.045454545454545456,62
50,0.4605529332434255,0.01002004008016032,0.12412412412412413,0.0,0.019230769230769232,0.005681818181818182,24
51,0.4605529332434255,0.006012024048096192,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,24
52,0.08293998651382332,0.02930861723446894,0.24924924924924924,0.0625,0.019230769230769232,0.017045454545454544,138
53,0.12339851652056642,0.02930861723446894,0.12412412412412413,0.0,0.019230769230769232,0.011363636363636364,36
54,0.06271072151045179,0.02930861723446894,0.06156156156156156,0.0625,0.019230769230769232,0.011363636363636364,26
55,0.06271072151045179,0.02930861723446894,0.1866866866866867,0.0625,0.019230769230769232,0.011363636363636364,60
56,0.1368846931894808,0.02930861723446894,0.12412412412412413,0.0625,0.019230769230769232,0.011363636363636364,71
57,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,12
58,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,14
59,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,20
60,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,16
61,0.5279838165879973,0.006012024048096192,0.12412412412412413,0.0,0.019230769230769232,0.022727272727272728,22
62,0.07282535401213756,0.014028056112224449,0.01463963963963964,0.0,0.15384615384615385,0.11363636363636363,36
63,0.03910991233985165,0.06062124248496994,0.12412412412412413,0.25,0.019230769230769232,0.2159090909090909,144
64,0.03910991233985165,0.06062124248496994,0.24924924924924924,0.25,0.019230769230769232,0.2159090909090909,144
65,0.03910991233985165,0.06062124248496994,0.24924924924924924,0.5,0.019230769230769232,0.2159090909090909,259
66,0.049224544841537425,0.006012024048096192,0.01463963963963964,0.0,0.057692307692307696,0.056818181818181816,17
67,0.05933917734322319,0.006012024048096192,0.03028028028028028,0.0,0.057692307692307696,0.056818181818181816,26
68,0.05933917734322319,0.02930861723446894,0.06156156156156156,0.0,0.057692307692307696,0.13636363636363635,32
69,0.05933917734322319,0.06062124248496994,0.06156156156156156,0.03125,0.057692307692307696,0.10795454545454546,32
70,0.03910991233985165,0.06062124248496994,0.12412412412412413,0.03125,0.057692307692307696,0.13636363636363635,62
71,0.03910991233985165,0.09193386773547094,0.12412412412412413,0.03125,0.057692307692307696,0.2727272727272727,64
72,0.10654079568442347,0.006012024048096192,0.03028028028028028,0.0,0.057692307692307696,0.13636363636363635,22
73,0.19082939986513822,0.022044088176352707,0.04592092092092092,0.0,0.11538461538461539,0.13636363636363635,36
74,0.19082939986513822,0.022044088176352707,0.04592092092092092,0.0234375,0.11538461538461539,0.13636363636363635,44
75,0.19082939986513822,0.022044088176352707,0.1866866866866867,0.0234375,0.11538461538461539,0.13636363636363635,50
76,0.19082939986513822,0.022044088176352707,0.06938188188188188,0.0,0.019230769230769232,0.13636363636363635,45
77,0.19082939986513822,0.01002004008016032,0.1866866866866867,0.0234375,0.019230769230769232,0.13636363636363635,53
78,0.19082939986513822,0.004008016032064128,0.011011011011011011,0.0234375,0.11538461538461539,0.13636363636363635,36
79,0.10991233985165205,0.022044088176352707,0.1866866866866867,0.0234375,0.019230769230769232,0.17613636363636365,84
80,0.21105866486850977,0.02930861723446894,0.04592092092092092,0.0,0.038461538461538464,0.022727272727272728,16
81,0.19082939986513822,0.02930861723446894,0.06156156156156156,0.03125,0.057692307692307696,0.36363636363636365,38
82,0.19082939986513822,0.02930861723446894,0.24924924924924924,0.03125,0.038461538461538464,0.6363636363636364,38
83,0.21105866486850977,0.02930861723446894,0.03028028028028028,0.0,0.019230769230769232,0.011363636363636364,16
84,0.21105866486850977,0.02930861723446894,0.06156156156156156,0.0,0.057692307692307696,0.03409090909090909,22
85,0.08293998651382332,0.06062124248496994,0.06156156156156156,0.0,0.057692307692307696,0.03409090909090909,29
86,0.08293998651382332,0.06062124248496994,0.06156156156156156,0.0,0.07692307692307693,0.045454545454545456,40
87,0.08293998651382332,0.06062124248496994,0.06156156156156156,0.03125,0.019230769230769232,0.11363636363636363,35
88,0.08293998651382332,0.06062124248496994,0.4994994994994995,0.125,0.019230769230769232,0.11363636363636363,134
89,0.08293998651382332,0.06062124248496994,0.12412412412412413,0.125,0.019230769230769232,0.3068181818181818,66
90,0.08293998651382332,0.06062124248496994,0.4994994994994995,0.125,0.019230769230769232,0.3068181818181818,141
91,0.08293998651382332,0.06062124248496994,0.4994994994994995,0.125,0.019230769230769232,0.3068181818181818,189
92,0.08293998651382332,0.06062124248496994,0.06156156156156156,0.03125,0.019230769230769232,0.11363636363636363,22
93,0.026972353337828724,0.12324649298597194,0.24924924924924924,0.00390625,0.11538461538461539,0.06818181818181818,132
94,0.026972353337828724,0.12324649298597194,0.3743743743743744,0.25,0.23076923076923078,0.09090909090909091,237
95,0.006068779501011463,0.49899799599198397,0.4994994994994995,0.25,0.3076923076923077,0.13636363636363635,465
96,0.006068779501011463,0.49899799599198397,0.4994994994994995,0.25,0.15384615384615385,0.13636363636363635,465
97,0.006068779501011463,0.24849699398797595,0.4994994994994995,0.0,0.15384615384615385,0.13636363636363635,277
98,0.006068779501011463,0.24849699398797595,0.24924924924924924,0.0,0.15384615384615385,0.09090909090909091,185
99,0.3122049898853675,0.001002004008016032,0.007007007007007007,0.0,0.019230769230769232,0.005681818181818182,6
100,0.12542144302090358,0.02930861723446894,0.03028028028028028,0.0,0.019230769230769232,0.028409090909090908,24
101,0.06608226567768037,0.014028056112224449,0.09284284284284285,0.0625,0.019230769230769232,0.03409090909090909,45
102,0.7302764666217127,0.014028056112224449,0.02245995995995996,0.0,0.019230769230769232,0.005681818181818182,7
103,0.7302764666217127,0.022044088176352707,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,13
104,0.3931220498988537,0.022044088176352707,0.03028028028028028,0.0,0.019230769230769232,0.005681818181818182,16
105,0.25826028320971006,0.06062124248496994,0.06156156156156156,0.0,0.019230769230769232,0.005681818181818182,32
106,0.25826028320971006,0.12324649298597194,0.12412412412412413,0.0,0.019230769230769232,0.005681818181818182,32
107,0.5954146999325691,0.02930861723446894,0.01463963963963964,0.0,0.019230769230769232,0.011363636363636364,11
108,0.5954146999325691,0.014028056112224449,0.01463963963963964,0.0,0.019230769230769232,0.011363636363636364,11
109,0.5954146999325691,0.02930861723446894,0.06156156156156156,0.015625,0.019230769230769232,0.011363636363636364,18
110,0.5954146999325691,0.02930861723446894,0.06156156156156156,0.03125,0.019230769230769232,0.011363636363636364,22
111,0.5954146999325691,0.06062124248496994,0.06156156156156156,0.0,0.057692307692307696,0.03409090909090909,37
112,0.14025623735670936,0.06062124248496994,0.06156156156156156,0.03125,0.057692307692307696,0.03409090909090909,40
113,0.14025623735670936,0.06062124248496994,0.06156156156156156,0.03125,0.057692307692307696,0.03409090909090909,34
114,0.10991233985165205,0.06062124248496994,0.12412412412412413,0.03125,0.019230769230769232,0.03409090909090909,50
115,0.11328388401888065,0.06062124248496994,0.24924924924924924,0.0625,0.019230769230769232,0.03409090909090909,76
116,0.10991233985165205,0.06062124248496994,0.24924924924924924,0.0625,0.019230769230769232,0.03409090909090909,66
117,0.14025623735670936,0.02930861723446894,0.06156156156156156,0.0078125,0.057692307692307696,0.03409090909090909,24
118,0.005394470667565745,0.06062124248496994,0.1866866866866867,0.03125,0.019230769230769232,0.022727272727272728,49
119,0.005394470667565745,0.06062124248496994,0.1866866866866867,0.0625,0.057692307692307696,0.028409090909090908,66
120,0.0,0.12324649298597194,0.24924924924924924,0.03125,0.11538461538461539,0.06818181818181818,100
121,0.0,0.12324649298597194,0.24924924924924924,0.125,0.11538461538461539,0.06818181818181818,133
122,1.0,0.022044088176352707,0.01463963963963964,0.0,0.0,0.0,12
123,1.0,0.022044088176352707,0.03028028028028028,0.0,0.0,0.0,18
124,0.5279838165879973,0.022044088176352707,0.03028028028028028,0.0,0.0,0.0,20
125,0.022252191503708697,0.06062124248496994,0.06156156156156156,0.0,0.057692307692307696,0.03409090909090909,27
126,0.022252191503708697,0.06062124248496994,0.12412412412412413,0.03125,0.057692307692307696,0.03409090909090909,45
127,0.022252191503708697,0.06062124248496994,0.12412412412412413,0.03125,0.019230769230769232,0.03409090909090909,56
128,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.09375,0.019230769230769232,0.03409090909090909,70
129,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.09375,0.019230769230769232,0.03409090909090909,80
130,0.022252191503708697,0.24849699398797595,0.24924924924924924,0.1875,0.019230769230769232,0.056818181818181816,136
131,0.055967633175994604,0.02930861723446894,0.12412412412412413,0.0,0.038461538461538464,0.03409090909090909,16
132,0.055967633175994604,0.02930861723446894,0.12412412412412413,0.09375,0.038461538461538464,0.03409090909090909,26
133,0.055967633175994604,0.02930861723446894,0.12412412412412413,0.09375,0.057692307692307696,0.03409090909090909,32
134,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.046875,0.057692307692307696,0.09090909090909091,45
135,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.09375,0.11538461538461539,0.09090909090909091,54
136,0.022252191503708697,0.06062124248496994,0.24924924924924924,0.09375,0.11538461538461539,0.09090909090909091,65
137,0.08968307484828052,0.014028056112224449,0.06156156156156156,0.0,0.15384615384615385,0.7272727272727273,30
138,0.06608226567768037,0.06062124248496994,0.12412412412412413,0.0625,0.019230769230769232,0.017045454545454544,50
139,0.06608226567768037,0.06062124248496994,0.06156156156156156,0.0078125,0.019230769230769232,0.028409090909090908,40
140,0.05057316250842886,0.06062124248496994,0.12412412412412413,0.125,0.019230769230769232,0.03409090909090909,62
141,0.05057316250842886,0.06062124248496994,0.12412412412412413,0.125,0.019230769230769232,0.03409090909090909,60
142,0.05057316250842886,0.06062124248496994,0.12412412412412413,0.015625,0.019230769230769232,0.03409090909090909,50
143,0.03910991233985165,0.12324649298597194,0.24924924924924924,0.0625,0.019230769230769232,0.03409090909090909,66
144,0.02899527983816588,0.12324649298597194,0.24924924924924924,0.125,0.019230769230769232,0.03409090909090909,86
145,0.02899527983816588,0.06062124248496994,0.24924924924924924,0.25,0.09615384615384616,0.045454545454545456,74
146,0.02899527983816588,0.12324649298597194,0.24924924924924924,0.25,0.09615384615384616,0.045454545454545456,93
147,0.022252191503708697,0.12324649298597194,0.24924924924924924,0.25,0.09615384615384616,0.056818181818181816,111
148,0.037086985839514496,0.12324649298597194,0.24924924924924924,0.25,0.15384615384615385,0.09090909090909091,143
149,0.037086985839514496,0.06062124248496994,0.12412412412412413,0.0625,0.11538461538461539,0.045454545454545456,105
150,0.015509103169251517,0.24849699398797595,0.24924924924924924,0.125,0.15384615384615385,0.09090909090909091,214
151,0.015509103169251517,0.24849699398797595,0.4994994994994995,0.25,0.15384615384615385,0.13636363636363635,277
152,0.012137559002022926,0.24849699398797595,0.4994994994994995,0.25,0.15384615384615385,0.13636363636363635,370
153,0.014160485502360081,0.49899799599198397,0.4994994994994995,0.5,0.3076923076923077,0.18181818181818182,510
154,0.020903573836817263,0.12324649298597194,0.3743743743743744,0.125,0.15384615384615385,0.13636363636363635,214
155,0.014160485502360081,0.24849699398797595,0.4994994994994995,0.25,0.15384615384615385,0.13636363636363635,326
156,0.008766014834794335,0.49899799599198397,0.4994994994994995,1.0,0.3076923076923077,0.13636363636363635,510
157,0.06405933917734322,0.02930861723446894,0.01463963963963964,0.0,0.019230769230769232,0.022727272727272728,8
158,0.045178691840863115,0.02930861723446894,0.03028028028028028,0.0,0.019230769230769232,0.03409090909090909,12
159,0.026298044504383007,0.02930861723446894,0.06156156156156156,0.0,0.019230769230769232,0.03409090909090909,17
160,0.026298044504383007,0.06062124248496994,0.09284284284284285,0.0,0.019230769230769232,0.045454545454545456,21
161,0.026298044504383007,0.06062124248496994,0.12412412412412413,0.0,0.019230769230769232,0.045454545454545456,24
162,0.026298044504383007,0.12324649298597194,0.12412412412412413,0.0,0.019230769230769232,0.045454545454545456,34
163,0.026298044504383007,0.12324649298597194,0.1866866866866867,0.0,0.019230769230769232,0.045454545454545456,42
164,0.026298044504383007,0.12324649298597194,0.24924924924924924,0.0,0.019230769230769232,0.045454545454545456,46
165,0.014160485502360081,0.12324649298597194,0.12412412412412413,0.125,0.3076923076923077,0.18181818181818182,51
166,0.014160485502360081,0.12324649298597194,0.12412412412412413,0.125,0.3076923076923077,0.18181818181818182,116
167,0.014160485502360081,0.24849699398797595,0.24924924924924924,0.25,0.07692307692307693,0.045454545454545456,100
168,0.014160485502360081,0.24849699398797595,0.3743743743743744,0.625,0.07692307692307693,0.045454545454545456,140
169,0.014160485502360081,0.12324649298597194,0.24924924924924924,0.5,0.3076923076923077,0.18181818181818182,212
170,0.12339851652056642,0.02930861723446894,0.03028028028028028,0.0,0.019230769230769232,0.011363636363636364,25
171,0.12339851652056642,0.02930861723446894,0.06156156156156156,0.0,0.019230769230769232,0.022727272727272728,30
172,0.12339851652056642,0.06062124248496994,0.12412412412412413,0.25,0.019230769230769232,0.028409090909090908,41
173,0.15711395819285232,0.014028056112224449,0.06156156156156156,0.0,0.019230769230769232,0.03977272727272727,25
174,0.15711395819285232,0.014028056112224449,0.06156156156156156,0.0,0.07692307692307693,0.03977272727272727,50
175,0.15711395819285232,0.02930861723446894,0.24924924924924924,0.00390625,0.019230769230769232,0.045454545454545456,50
176,0.0964261631827377,0.014028056112224449,0.06156156156156156,0.0078125,0.019230769230769232,0.028409090909090908,30
177,0.0964261631827377,0.014028056112224449,0.03028028028028028,0.0078125,0.057692307692307696,0.045454545454545456,32
178,0.0964261631827377,0.02930861723446894,0.06156156156156156,0.03125,0.019230769230769232,0.07954545454545454,38
179,0.0964261631827377,0.02930861723446894,0.12412412412412413,0.0625,0.019230769230769232,0.07954545454545454,60
180,0.0964261631827377,0.06062124248496994,0.12412412412412413,0.125,0.019230769230769232,0.07386363636363637,109
181,0.15037086985839515,0.014028056112224449,0.01463963963963964,0.03125,0.019230769230769232,0.017045454545454544,6
182,0.15037086985839515,0.014028056112224449,0.03028028028028028,0.03125,0.019230769230769232,0.028409090909090908,11
183,0.05933917734322319,0.06062124248496994,0.06156156156156156,0.03125,0.057692307692307696,0.045454545454545456,22
184,0.05933917734322319,0.06062124248496994,0.09284284284284285,0.0625,0.11538461538461539,0.09090909090909091,33
185,0.05933917734322319,0.06062124248496994,0.12412412412412413,0.0625,0.07692307692307693,0.07954545454545454,58
186,0.023600809170600135,0.12324649298597194,0.24924924924924924,0.125,0.07692307692307693,0.06818181818181818,130
187,0.03573836817262306,0.12324649298597194,0.1866866866866867,0.03125,0.11538461538461539,0.045454545454545456,75
188,0.028320971004720162,0.12324649298597194,0.1866866866866867,0.125,0.11538461538461539,0.06818181818181818,113
189,0.028320971004720162,0.24849699398797595,0.24924924924924924,0.25,0.23076923076923078,0.13636363636363635,188
190,0.006068779501011463,0.24849699398797595,0.3743743743743744,0.125,0.15384615384615385,0.09090909090909091,173
191,0.006068779501011463,0.24849699398797595,0.4994994994994995,0.25,0.23076923076923078,0.09090909090909091,248
192,0.006068779501011463,0.24849699398797595,0.4994994994994995,0.5,0.46153846153846156,0.18181818181818182,405
193,0.0667565745111261,0.06062124248496994,0.12412412412412413,0.125,0.09615384615384616,0.1590909090909091,70
194,0.022252191503708697,0.06062124248496994,0.4994994994994995,0.09375,0.11538461538461539,0.14772727272727273,114
195,0.022252191503708697,0.06062124248496994,0.4994994994994995,0.1875,0.5,0.29545454545454547,208
196,0.022252191503708697,0.06062124248496994,0.4994994994994995,0.4375,1.0,0.5909090909090909,307
197,0.022252191503708697,0.12324649298597194,0.4994994994994995,0.4375,1.0,0.5909090909090909,397
198,0.008766014834794335,0.24849699398797595,1.0,0.375,0.23076923076923078,1.0,915
199,0.008766014834794335,0.24849699398797595,1.0,0.5,0.23076923076923078,1.0,1150
200,0.10991233985165205,0.0061998997995991985,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,12
201,0.10991233985165205,0.014028056112224449,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,14
202,0.10991233985165205,0.0061998997995991985,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,18
203,0.10991233985165205,0.014028056112224449,0.06156156156156156,0.0,0.019230769230769232,0.017045454545454544,21
204,0.07215104517869184,0.02930861723446894,0.12412412412412413,0.0,0.019230769230769232,0.045454545454545456,42
205,0.05461901550910317,0.02930861723446894,0.12412412412412413,0.125,0.038461538461538464,0.045454545454545456,46
206,0.07282535401213756,0.06062124248496994,0.12412412412412413,0.0,0.038461538461538464,0.07954545454545454,52
207,0.3122049898853675,0.014028056112224449,0.12412412412412413,0.125,0.0,0.0,67
208,0.3122049898853675,0.02930861723446894,0.06156156156156156,0.0,0.0,0.0,45
