,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,class
26,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,3
27,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,3
28,0.5,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.5,0,0.0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,3
29,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,3
30,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
31,0.0,1.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
32,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
33,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
34,0.16666666666666666,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
35,0.16666666666666666,1.0,1.0,0.5,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
36,0.0,1.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
37,0.3333333333333333,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
38,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
39,0.5,1.0,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
40,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
41,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.0,0.5,0,1.0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
42,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
43,0.16666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,0,1.0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
44,0.3333333333333333,1.0,0.5,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
45,0.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0,1.0,0,0,0,0,0,0,0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
46,0.0,1.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0,1.0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1.0,4
